PUFHHNUM,PUFPWGTPRV,PUFSVYMO,PUFSVYYR,PUFPSU,PUFRPL,PUFHHSIZE,PUFC01_LNO,PUFC03_REL,PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC08_CONWR,PUFC09_WORK,PUFC09A_WORK,PUFC10_JOB,PUFC11A_PROVMUN,PUFC13_PROCC,PUFC15_PKB,PUFC16_NATEM,PUFC17_PNWHRS,PUFC18_PHOURS,PUFC19_PWMORE,PUFC20_PLADDW,PUFC20B_FTWORK,PUFC21_PCLASS,PUFC22_OJOB,PUFC23_THOURS,PUFC24_WWM48H,PUFC25_LOOKW,PUFC25B_FTWORK,PUFC26_WYNOT,PUFC27_AVAIL,PUFC28_PREVJOB,PUFC29_YEAR,PUFC29_MONTH,PUFC31_POCC,PUFC33_QKB,PUFNEWEMPSTAT,PUFURB2020
001285,004080.6115,02,2025,01498,074,03,01,01,1,37,4,24015,5,1,1, ,6904,93,10,1,10,070,2,2,2,1,2,070,12, , ,  , , ,    ,  ,  ,  ,1,1
001285,003198.9197,02,2025,01498,074,03,02,03,1,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001285,003914.0743,02,2025,01498,074,03,03,04,2,09,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001286,002971.0420,02,2025,01498,074,05,01,01,2,66,6,24012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2010,04,51,56,3,1
001286,004080.6115,02,2025,01498,074,05,02,03,1,39,1,24012,5,1,1, ,6916,72,25,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001286,003914.0743,02,2025,01498,074,05,03,10,2,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001286,003756.2186,02,2025,01498,074,05,04,09,1,07,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001286,003756.2186,02,2025,01498,074,05,05,09,1,06,1,02000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001287,004603.4857,02,2025,01498,074,03,01,01,1,34,2,60002,5,1,1, ,6904,52,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001287,003615.6752,02,2025,01498,074,03,02,02,2,35,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
001287,003914.0743,02,2025,01498,074,03,03,04,2,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001288,002738.2465,02,2025,01498,074,05,01,01,1,51,2,50716,5,1,1, ,6904,72,45,1,08,056,2,2,2,3,2,056,11, , ,  , , ,    ,  ,  ,  ,1,1
001288,003044.0264,02,2025,01498,074,05,02,02,2,54,2,60002,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
001288,003327.5295,02,2025,01498,074,05,03,04,2,24,1,60732,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,1,1,  ,1,2,    ,  ,  ,  ,2,1
001288,003914.0743,02,2025,01498,074,05,04,04,2,14,1,24012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001288,003914.0743,02,2025,01498,074,05,05,04,2,08,1,10012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001289,004603.4857,02,2025,01498,074,04,01,01,1,31,2,24015,5,1,1, ,6904,93,46,2,08,032,2,2,2,1,2,032,20, , ,  , , ,    ,  ,  ,  ,1,1
001289,004150.2692,02,2025,01498,074,04,02,02,2,32,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
001289,003914.0743,02,2025,01498,074,04,03,04,2,11,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001289,003756.2186,02,2025,01498,074,04,04,03,1,05,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001290,004603.4857,02,2025,01498,074,05,01,01,1,31,2,24012,5,1,1, ,6904,93,41,2,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001290,004150.2692,02,2025,01498,074,05,02,02,2,32,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2018,07,91,96,3,1
001290,003756.2186,02,2025,01498,074,05,03,03,1,14,1,24012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001290,003914.0743,02,2025,01498,074,05,04,04,2,05,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001290,003914.0743,02,2025,01498,074,05,05,04,2,02, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001291,003592.4669,02,2025,00938,074,04,01,01,2,64,2,60413,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2005,09,53,85,3,1
001291,003505.1900,02,2025,00938,074,04,02,02,1,64,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2016,06,91,85,3,1
001291,003286.5613,02,2025,00938,074,04,03,03,1,19,1,10006,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001291,004729.6086,02,2025,00938,074,04,04,03,1,27,1,60714,5,1,1, ,7602,42,63,2,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001292,003127.4243,02,2025,00938,074,06,01,01,2,48,2,50613,5,1,1, ,6905,52,47,2,04,016,2,2,2,3,2,016,20, , ,  , , ,    ,  ,  ,  ,1,1
001292,003505.1900,02,2025,00938,074,06,02,02,1,58,2,24015,5,1,1, ,3906,93,41,2,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001292,003286.5613,02,2025,00938,074,06,03,03,1,22,1,34013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
001292,003418.6947,02,2025,00938,074,06,04,04,2,20,1,60002,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001292,003418.6947,02,2025,00938,074,06,05,04,2,15,1,24012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001292,003052.4404,02,2025,00938,074,06,06,12,2,67,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,2,    ,  ,  ,  ,3,1
001293,003052.4404,02,2025,00938,074,06,01,01,2,71,4,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,1982,05,91,96,3,1
001293,003505.1900,02,2025,00938,074,06,02,07,1,55,2,24015,5,1,1, ,6905,93,41,2,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001293,003127.4243,02,2025,00938,074,06,03,04,2,45,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2006,07,75,14,3,1
001293,003286.5613,02,2025,00938,074,06,04,09,1,22,2,24015,5,1,1, ,6905,52,47,1,10,070,2,2,2,3,2,070,11, , ,  , , ,    ,  ,  ,  ,1,1
001293,003418.6947,02,2025,00938,074,06,05,10,2,19,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001293,003418.6947,02,2025,00938,074,06,06,10,2,18,1,34011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001294,003052.4404,02,2025,00938,074,02,01,01,2,92,4,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,2,    ,  ,  ,  ,3,1
001294,003127.4243,02,2025,00938,074,02,02,04,2,54,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2019,03,52,47,3,1
001295,003052.4404,02,2025,00938,074,04,01,01,2,76,4,10018,5,1,1, ,6905,42,92,1,03,021,2,2,2,1,2,021,20, , ,  , , ,    ,  ,  ,  ,1,1
001295,004192.4091,02,2025,00938,074,04,02,07,1,41,2,24015,5,1,1, ,6905,42,92,1,05,035,2,2,2,1,2,035,20, , ,  , , ,    ,  ,  ,  ,1,1
001295,003714.7348,02,2025,00938,074,04,03,04,2,44,2,24015,5,1,1, ,6905,32,86,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001295,002813.2670,02,2025,00938,074,04,04,03,1,46,1,10013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,63, ,2,    ,  ,  ,  ,3,1
001296,002516.9043,02,2025,00938,074,03,01,01,1,70,2,60731,5,1,1, ,6905,31,41,1,02,004,2,2,2,1,2,004,20, , ,  , , ,    ,  ,  ,  ,1,1
001296,003592.4669,02,2025,00938,074,03,02,02,2,60,2,60915,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,1989,04,22,86,3,1
001296,004263.9752,02,2025,00938,074,03,03,04,2,33,1,24006,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,63, ,2,    ,  ,  ,  ,3,1
001297,003052.4404,02,2025,00938,074,04,01,01,2,85,4,60111,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2002,10,23,85,3,1
001297,003127.4243,02,2025,00938,074,04,02,04,2,46,6,50114,5,1,1, ,6905,52,47,1,10,070,2,2,2,3,2,070,11, , ,  , , ,    ,  ,  ,  ,1,1
001297,003418.6947,02,2025,00938,074,04,03,10,2,20,1,60003,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001297,003418.6947,02,2025,00938,074,04,04,10,2,17,1,34011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001298,002813.2670,02,2025,00938,074,05,01,01,1,53,2,50720,5,1,1, ,6905,52,47,1,09,063,2,2,2,3,2,063,11, , ,  , , ,    ,  ,  ,  ,1,1
001298,003127.4243,02,2025,00938,074,05,02,02,2,46,2,50415,5,1,1, ,6905,93,47,1,03,018,2,2,2,6,2,018,20, , ,  , , ,    ,  ,  ,  ,1,1
001298,003418.6947,02,2025,00938,074,05,03,04,2,16,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001298,004021.3092,02,2025,00938,074,05,04,04,2,13,1,24011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001298,003859.1287,02,2025,00938,074,05,05,03,1,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001299,004192.4091,02,2025,00938,074,06,01,01,1,36,2,24015,5,1,1, ,6905,83,49,1,10,060,2,2,2,3,2,060,11, , ,  , , ,    ,  ,  ,  ,1,1
001299,004263.9752,02,2025,00938,074,06,02,02,2,33,2,24011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2022,04,52,56,3,1
001299,003286.5613,02,2025,00938,074,06,03,03,1,15,1,24012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001299,004021.3092,02,2025,00938,074,06,04,04,2,11,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001299,004021.3092,02,2025,00938,074,06,05,04,2,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001299,003859.1287,02,2025,00938,074,06,06,03,1,06,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001300,002516.9043,02,2025,00938,074,03,01,01,1,70,2,10018,5,1,1, ,6905,83,49,1,10,050,2,2,2,3,2,050,11, , ,  , , ,    ,  ,  ,  ,1,1
001300,003592.4669,02,2025,00938,074,03,02,02,2,64,2,24011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
001300,003418.6947,02,2025,00938,074,03,03,10,2,18,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001301,004729.6086,02,2025,00938,074,03,01,01,1,34,1,60613,5,1,1, ,6905,33,64,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001301,004729.6086,02,2025,00938,074,03,02,26,1,26,1,60613,5,1,1, ,6905,33,64,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001301,003286.5613,02,2025,00938,074,03,03,26,1,24,1,24015,5,1,1, ,6905,41,64,2,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001302,003714.7348,02,2025,00938,074,03,01,01,2,37,1,60612,5,1,1, ,6905,41,84,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001302,003714.7348,02,2025,00938,074,03,02,16,2,35,1,60111,5,1,1, ,6905,52,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001302,004263.9752,02,2025,00938,074,03,03,16,2,30,1,60413,5,1,1, ,6905,12,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001303,003714.7348,02,2025,00938,074,04,01,01,2,41,3,60002,5,1,1, ,6905,52,47,1,10,070,2,2,2,3,2,070,11, , ,  , , ,    ,  ,  ,  ,1,1
001303,002813.2670,02,2025,00938,074,04,02,02,1,47,3,10018,5,1,1, ,6905,93,41,2,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001303,003286.5613,02,2025,00938,074,04,03,03,1,19,1,34011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001303,003859.1287,02,2025,00938,074,04,04,03,1,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001304,002516.9043,02,2025,00938,074,05,01,01,1,66,2,10018,5,1,1, ,6905,83,49,1,12,084,2,2,2,3,2,084,11, , ,  , , ,    ,  ,  ,  ,1,1
001304,003052.4404,02,2025,00938,074,05,02,02,2,76,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
001304,003714.7348,02,2025,00938,074,05,03,04,2,35,1,60915,5,1,1, ,6905,41,86,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001304,002516.9043,02,2025,00938,074,05,04,17,1,70,2,24015,5,1,1, ,6905,93,41,2,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001304,003052.4404,02,2025,00938,074,05,05,18,2,70,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2013,04,91,96,3,1
001305,004192.4091,02,2025,00938,074,04,01,01,1,42,2,24015,5,1,1, ,6905,93,41,2,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001305,003127.4243,02,2025,00938,074,04,02,02,2,48,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2000,10,52,47,3,1
001305,003286.5613,02,2025,00938,074,04,03,03,1,18,1,35013,5,1,1, ,6905,93,41,2,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001305,003859.1287,02,2025,00938,074,04,04,03,1,12,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001306,003714.7348,02,2025,00938,074,01,01,01,2,35,1,24015,5,1,1, ,6905,52,47,2,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001307,003714.7348,02,2025,00938,074,02,01,01,2,38,3,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2024,03,82,27,3,1
001307,004192.4091,02,2025,00938,074,02,02,02,1,35,3,60413,5,1,1, ,5401,14,56,1,08,048,2,2,2,4,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001308,002764.3900,02,2025,00378,074,03,01,01,1,52,2,24015,5,1,1, ,6906,83,49,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001308,003073.0893,02,2025,00378,074,03,02,02,2,54,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2015,09,52,47,3,2
001308,004189.8940,02,2025,00378,074,03,03,04,2,30,1,24015,5,1,1, ,6916,82,27,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001309,004119.5713,02,2025,00378,074,05,01,01,1,43,2,24015,5,1,1, ,6906,83,49,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001309,003650.1960,02,2025,00378,074,05,02,02,2,42,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2003,02,52,47,3,2
001309,003229.4615,02,2025,00378,074,05,03,03,1,16,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
001309,003359.2992,02,2025,00378,074,05,04,04,2,15,1,24013,5,2, ,3,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
001309,003792.0812,02,2025,00378,074,05,05,03,1,08,1,10013, ,2, ,3,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001310,002764.3900,02,2025,00378,074,08,01,01,1,51,2,24015,5,1,1, ,6916,92,01,1,08,035,2,2,2,1,2,035,20, , ,  , , ,    ,  ,  ,  ,1,2
001310,003073.0893,02,2025,00378,074,08,02,02,2,45,2,24015,5,1,3, ,6916,52,47,1,08,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001310,004189.8940,02,2025,00378,074,08,03,04,2,25,1,60411,5,1,1, ,6916,42,82,2,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001310,003359.2992,02,2025,00378,074,08,04,04,2,22,1,60003,5,1,3, ,6916,93,47,1,08,048,2,2,2,6,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001310,003359.2992,02,2025,00378,074,08,05,04,2,21,1,60811,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,02,2,2,    ,  ,  ,  ,3,2
001310,003229.4615,02,2025,00378,074,08,06,03,1,17,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
001310,003951.4440,02,2025,00378,074,08,07,04,2,12,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001310,003951.4440,02,2025,00378,074,08,08,04,2,08,1,10012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001311,003444.2918,02,2025,00378,074,02,01,01,1,55,2,24013,5,1,1, ,6906,61,01,1,05,030,2,2,2,3,2,030,20, , ,  , , ,    ,  ,  ,  ,1,2
001311,003530.0523,02,2025,00378,074,02,02,02,2,55,2,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001312,004647.4376,02,2025,00378,074,03,01,01,1,33,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2012,03,52,47,3,2
001312,004189.8940,02,2025,00378,074,03,02,02,2,32,2,60413,5,1,1, ,6916,33,68,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001312,003951.4440,02,2025,00378,074,03,03,04,2,04, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001313,003444.2918,02,2025,00378,074,05,01,01,1,63,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2020,05,13,01,3,2
001313,003530.0523,02,2025,00378,074,05,02,02,2,55,2,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,1997,12,91,96,3,2
001313,003229.4615,02,2025,00378,074,05,03,03,1,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
001313,003951.4440,02,2025,00378,074,05,04,10,2,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001313,003951.4440,02,2025,00378,074,05,05,10,2,07,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001314,002473.1762,02,2025,00378,074,04,01,01,1,75,2,10018,5,1,1, ,6906,92,01,1,03,020,2,2,2,1,2,020,20, , ,  , , ,    ,  ,  ,  ,1,2
001314,002999.4081,02,2025,00378,074,04,02,02,2,75,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2006,99,91,96,3,2
001314,002764.3900,02,2025,00378,074,04,03,03,1,48,2,50713,5,1,1, ,6906,92,01,1,08,048,1,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001314,003073.0893,02,2025,00378,074,04,04,08,2,46,2,60111,5,1,1, ,6916,23,85,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,2
001315,004647.4376,02,2025,00378,074,03,01,01,1,33,2,10018,5,1,1, ,6906,61,01,1,04,020,2,2,2,3,2,020,20, , ,  , , ,    ,  ,  ,  ,1,2
001315,003359.2992,02,2025,00378,074,03,02,02,2,24,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,2
001315,003951.4440,02,2025,00378,074,03,03,04,2,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001316,004189.8940,02,2025,00378,074,02,01,01,2,26,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2022,08,51,56,3,2
001316,003359.2992,02,2025,00378,074,02,02,16,2,20,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,2
001317,004647.4376,02,2025,00378,074,06,01,01,1,33,2,50714,5,1,1, ,0805,72,41,1,08,056,2,2,2,1,2,056,11, , ,  , , ,    ,  ,  ,  ,1,2
001317,003359.2992,02,2025,00378,074,06,02,02,2,21,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,2
001317,003951.4440,02,2025,00378,074,06,03,04,2,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001317,003951.4440,02,2025,00378,074,06,04,04,2,01, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001317,003951.4440,02,2025,00378,074,06,05,04,2,00, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001317,003073.0893,02,2025,00378,074,06,06,12,2,52,4,10018,5,1,1, ,6906,91,96,1,06,006,2,2,2,0,2,006,20, , ,  , , ,    ,  ,  ,  ,1,2
001318,004647.4376,02,2025,00378,074,02,01,01,1,31,2,24015,5,1,1, ,6906,52,47,1,08,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001318,004189.8940,02,2025,00378,074,02,02,02,2,31,2,60612,5,1,1, ,6906,41,10,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001319,003444.2918,02,2025,00378,074,01,01,01,1,57,1,10018,5,1,1, ,6916,92,01,1,08,020,2,2,2,1,2,020,20, , ,  , , ,    ,  ,  ,  ,1,2
001320,002493.7860,02,2025,00098,074,02,01,01,1,69,2,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,1999,11,54,80,3,2
001320,003024.4032,02,2025,00098,074,02,02,02,2,65,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2022,04,52,47,3,2
001321,004153.9010,02,2025,00098,074,04,01,01,1,38,2,24015,5,1,1, ,6906,83,49,1,08,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001321,004224.8097,02,2025,00098,074,04,02,02,2,33,2,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001321,003823.6818,02,2025,00098,074,04,03,03,1,14,1,24012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001321,003984.3727,02,2025,00098,074,04,04,04,2,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
001322,003559.4694,02,2025,00098,074,03,01,01,2,55,4,10018,5,1,1, ,6906,53,96,1,08,048,2,2,2,0,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001322,003256.3736,02,2025,00098,074,03,02,03,1,21,1,24012,5,1,1, ,6906,92,01,1,08,032,2,2,2,1,2,032,20, , ,  , , ,    ,  ,  ,  ,1,2
001322,003256.3736,02,2025,00098,074,03,03,03,1,18,1,24012,5,1,1, ,6906,92,01,1,08,032,2,2,2,1,2,032,20, , ,  , , ,    ,  ,  ,  ,1,2
001323,004153.9010,02,2025,00098,074,03,01,01,1,39,3,24012,5,1,1, ,6906,71,41,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,2
001323,004224.8097,02,2025,00098,074,03,02,02,2,30,3,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,2
001323,003984.3727,02,2025,00098,074,03,03,04,2,12,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,2
