Sector,Course,Link,Hours,Core,Common,Basic,Elective,Codes
"Heating, Ventilation, Air-conditioning and Refrigeration",Land-based Transport Refrigeration Servicing NC II,https://tesdatrainingcourses.com/land-based-transport-refrigeration-servicing-nc-ii.html,540,"[{'HVC712304': 'Service and maintain transport refrigeration units'}, {'HVC712305': 'Troubleshoot and repair transport refrigeration systems'}, {'HVC712306': 'Perform start-up, test and commissioning of transport refrigeration unit'}]","[{'HVC713201': 'Prepare materials and tools'}, {'HVC311202': 'Interpret technical drawings'}, {'HVC311201': 'Observe procedures, specifications and manuals of instructions'}, {'HVC311203': 'Perform mensuration and calculations'}, {'HVC713202': 'Perform basic bench works'}, {'HVC724201': 'Perform basic electrical works'}, {'HVC311204': 'Maintain tools and equipment'}, {'HVC315201': 'Perform housekeeping and safety practices'}, {'HVC311205': 'Document work accomplished'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['HVC712304', 'HVC712305', 'HVC712306', 'HVC713201', 'HVC311202', 'HVC311201', 'HVC311203', 'HVC713202', 'HVC724201', 'HVC311204', 'HVC315201', 'HVC311205', '500311105', '500311106', '500311107', '500311108']"
"Heating, Ventilation, Air-conditioning and Refrigeration",RAC Servicing (DomRAC) NC II,https://tesdatrainingcourses.com/rac-servicing-domrac-nc-ii.html,480*,"[{'HVC723337': 'Install domestic refrigeration and air-conditioning (DomRAC) units'}, {'HVC723338': 'Service and maintain domestic refrigeration and airconditioning (DomRAC) units'}, {'HVC723339': 'Troubleshoot and repair domestic refrigeration and airconditioning (DomRAC) systems'}]","[{'HVC713201': 'Prepare materials and tools'}, {'HVC311202': 'Interpret technical drawings'}, {'HVC311201': 'Observe procedures, specifications and manuals of instructions'}, {'HVC713202': 'Perform basic benchworks'}, {'HVC724201': 'Perform basic electrical works'}, {'HVC311204': 'Maintain tools and equipment'}, {'HVC315201': 'Perform housekeeping and safety practices'}, {'HVC311205': 'Document work accomplished'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['HVC723337', 'HVC723338', 'HVC723339', 'HVC713201', 'HVC311202', 'HVC311201', 'HVC713202', 'HVC724201', 'HVC311204', 'HVC315201', 'HVC311205', '500311105', '500311106', '500311107', '500311108']"
"Heating, Ventilation, Air-conditioning and Refrigeration",RAC Servicing (PACU-CRE) NC III,https://tesdatrainingcourses.com/rac-servicing-nc-iii.html,226,"[{'HVC723340': 'Install PACU'}, {'HVC723341': 'Install CRE'}, {'HVC723342': 'Service and maintain PACU'}, {'HVC723343': 'Service and maintain CRE'}, {'HVC723344': 'Troubleshoot and repair PACU'}, {'HVC723345': 'Troubleshoot and repair CRE'}, {'HVC723346': 'Perform start-up, test and commissioning for PACU'}, {'HVC723347': 'Perform start-up, test and commissioning for CRE'}]","[{'HVC713201': 'Prepare Materials And Tools'}, {'HVC311203': 'Perform Mensuration and Calculation'}, {'HVC713202': 'Perform Basic Benchwork'}, {'HVC724201': 'Perform Basic Electrical Works'}, {'HVC311204': 'Maintain Tools And Equipment'}, {'HVC315201': 'Perform Housekeeping And Safety Practices'}, {'HVC311205': 'Document Work Accomplished'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['HVC723340', 'HVC723341', 'HVC723342', 'HVC723343', 'HVC723344', 'HVC723345', 'HVC723346', 'HVC723347', 'HVC713201', 'HVC311203', 'HVC713202', 'HVC724201', 'HVC311204', 'HVC315201', 'HVC311205', '500311105', '500311106', '500311107', '500311108']"
"Heating, Ventilation, Air-conditioning and Refrigeration",Transport RAC Servicing NC II,https://tesdatrainingcourses.com/transport-rac-servicing-nc-ii.html,212,"[{'HVC723316': 'Install transport air-conditioning and refrigeration units'}, {'HVC723317': 'Service and maintain transport air-conditioning and refrigeration units'}, {'HVC723318': 'Troubleshoot transport air-conditioning and refrigeration systems'}, {'HVC723319': 'Recover and recycle refrigerant in transport airconditioning and refrigeration systems'}, {'HVC723320': 'Repair and retrofit transport air-conditioning and refrigeration and its accessories'}, {'HVC723321': 'Perform testing and commissioning for transport airconditioning and refrigeration'}]","[{'HVC713201': 'Prepare materials and tools'}, {'HVC311201': 'Observe procedures, specifications and manuals of instruction'}, {'HVC311203': 'Perform mensurations and calculations'}, {'HVC713202': 'Perform basic benchwork'}, {'HVC724201': 'Perform basic electrical works'}, {'HVC311204': 'Maintain tools and equipment'}, {'HVC315201': 'Perform housekeeping and safety practices'}, {'HVC311205': 'Document work accomplished'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['HVC723316', 'HVC723317', 'HVC723318', 'HVC723319', 'HVC723320', 'HVC723321', 'HVC713201', 'HVC311201', 'HVC311203', 'HVC713202', 'HVC724201', 'HVC311204', 'HVC315201', 'HVC311205', '500311105', '500311106', '500311107', '500311108']"
Information and Communication Technology,2D Animation NC III,https://tesdatrainingcourses.com/tesda-animation-courses.html,968,,,,,[]
Information and Communication Technology,2D Animation NC III (Amended),,840,,,,,[]
Information and Communication Technology,2D Game Art Development NC III,https://tesdatrainingcourses.com/2d-game-art-development-nc-iii.html,1134*,"[{'ICT313344': 'Develop and conceptualize art style'}, {'ICT313345': 'Create storyboard and asset list'}, {'ICT313346': 'Prepare art document'}, {'ICT313347': 'Develop final artwork using graphic application'}, {'ICT313348': 'Apply in-game animation'}]","[{'ICT315203': 'Apply critical thinking and thought organization'}, {'ICT315202': 'Apply quality standards'}, {'ICT311203': 'Perform computer operations'}]","[{'500311109': 'Lead Workplace Communication'}, {'500311110': 'Lead Small Teams'}, {'500311111': 'Develop and Practice Negotiation skills'}, {'500311112': 'Solve Problems Related to Work Activities'}, {'500311113': 'Use Mathematical Concepts and Techniques'}, {'500311114': 'Use Relevant Technologies'}]",[],"['ICT313344', 'ICT313345', 'ICT313346', 'ICT313347', 'ICT313348', 'ICT315203', 'ICT315202', 'ICT311203', '500311109', '500311110', '500311111', '500311112', '500311113', '500311114']"
Information and Communication Technology,3D Animation NC III,https://tesdatrainingcourses.com/3d-animation-nc-iii.html,1100,"[{'ICT216308': 'Create 3D Models for Animation'}, {'ICT216309': 'Apply Shader and Texture on 3D Models'}, {'ICT216310': 'Set Character Rigging'}, {'ICT216311': 'Animate Character'}, {'ICT216312': 'Light and Render Animation Scene'}]","[{'ICT315202': 'Apply quality standards'}, {'ICT311203': 'Perform Computer Operations'}]","[{'500311109': 'Lead Workplace Communication'}, {'500311110': 'Lead Small Teams'}, {'500311111': 'Develop and Practice Negotiation skills'}, {'500311112': 'Solve Problems Related to Work Activities'}, {'500311113': 'Use Mathematical Concepts and Techniques'}, {'500311114': 'Use Relevant Technologies'}, {'500311142': 'Apply critical thinking and problem solving techniques in the workplace'}, {'500311144': 'Use information creatively and critically'}, {'500311145': 'Work in a diverse environment'}]",[],"['ICT216308', 'ICT216309', 'ICT216310', 'ICT216311', 'ICT216312', 'ICT315202', 'ICT311203', '500311109', '500311110', '500311111', '500311112', '500311113', '500311114', '500311142', '500311144', '500311145']"
Information and Communication Technology,3D Animation NC III (Amended),,840,,,,,[]
Information and Communication Technology,3D Game Art Development NC III,https://tesdatrainingcourses.com/3d-game-art-development-nc-iii.html,1364,"[{'ICT313344': 'Develop and conceptualize art style'}, {'ICT313346': 'Create storyboard and asset list'}, {'ICT313346': 'Prepare art document'}, {'ICT313349': 'Develop 3D model using 3D graphic application'}, {'ICT313350': 'Develop 3D textures using graphic application'}, {'ICT313351': 'Apply rigged in-game animation'}]","[{'ICT315203': 'Apply critical thinking and thought organization'}, {'ICT315202': 'Apply quality standards'}, {'ICT311203': 'Perform computer operations'}]","[{'500311109': 'Lead Workplace Communication'}, {'500311110': 'Lead Small Teams'}, {'500311111': 'Develop and Practice Negotiation skills'}, {'500311112': 'Solve Problems Related to Work Activities'}, {'500311113': 'Use Mathematical Concepts and Techniques'}, {'500311114': 'Use Relevant Technologies'}]",[],"['ICT313344', 'ICT313346', 'ICT313346', 'ICT313349', 'ICT313350', 'ICT313351', 'ICT315203', 'ICT315202', 'ICT311203', '500311109', '500311110', '500311111', '500311112', '500311113', '500311114']"
Information and Communication Technology,Animation NC II,https://tesdatrainingcourses.com/animation-nc-ii.html,616,"[{'ICT216300': 'Apply traditional drawing techniques for animation'}, {'ICT216301': 'Produce traditional cleaned-up key drawings'}, {'ICT216302': 'Produce traditional in-between drawings'}, {'ICT216303': 'Produce digital cleaned-up key drawings'}, {'ICT216304': 'Produce digital in-between drawings'}]","[{'ICT315202': 'Apply quality standards'}, {'ICT311203': 'Perform Computer Operations'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}, {'500311132': 'Contribute to workplace innovation'}, {'500311133': 'Solve/Address general workplace problems'}, {'500311134': 'Exercise sustainable development in the workplace'}]",[],"['ICT216300', 'ICT216301', 'ICT216302', 'ICT216303', 'ICT216304', 'ICT315202', 'ICT311203', '500311105', '500311106', '500311107', '500311108', '500311132', '500311133', '500311134']"
Information and Communication Technology,Animation NC II (Amended),,516,,,,,[]
Information and Communication Technology,Broadband Installation (Fixed Wireless  Systems) NC II,https://tesdatrainingcourses.com/broadband-installation-fixed-wireless-systems-nc-ii.html,116,"[{'ICT724601': 'Install Mast and Accessories'}, {'ICT724602': 'Install and Lay Out Cables'}, {'ICT724603': 'Install and Configure CPE'}, {'ICT724604': 'Render Service Excellence to Customers'}]","[{'ICT315202': 'Apply quality standards'}, {'ICT311203': 'Perform computer operations'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['ICT724601', 'ICT724602', 'ICT724603', 'ICT724604', 'ICT315202', 'ICT311203', '500311105', '500311106', '500311107', '500311108']"
Information and Communication Technology,Cable TV Installation NC II,https://tesdatrainingcourses.com/cable-television-catv-installation-nc-ii.html,362,"[{'MDA724301': 'Install Pole Hardware and Accessories'}, {'MDA724302': 'Lay Out and Install Fiber-Optic/ Coaxial Cables'}, {'MDA724303': 'Install Active and Passive Devices and Accessories'}, {'MDA724304': 'Install Subscriber Drop Lines and CPE'}, {'MDA724305': 'Install Cables and Devices for MDU'}]","[{'ELC724201*': 'Use Hand Tools'}, {'ELC311201*': 'Perform Mensuration and Calculation'}, {'ELC311202*': 'Prepare and Interpret Technical Drawing'}, {'ELC315202*': 'Apply Quality Standards'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['MDA724301', 'MDA724302', 'MDA724303', 'MDA724304', 'MDA724305', 'ELC724201*', 'ELC311201*', 'ELC311202*', 'ELC315202*', '500311105', '500311106', '500311107', '500311108']"
Information and Communication Technology,Cable TV Operation and Maintenance NC III,https://tesdatrainingcourses.com/cable-television-catv-operation-and-maintenance-nc-iii.html,692,"[{'MDA311301': 'Supervise installation of CATV system'}, {'MDA311302': 'Commission CATV system'}, {'MDA311303': 'Operate CATV system'}, {'MDA311304': 'Implement preventive maintenance of CATV system'}, {'MDA311305': 'Perform CATV system troubleshooting and repair'}]","[{'ELC724201': 'Use Hand Tools'}, {'ELC311201': 'Perform Mensuration and Calculation'}, {'ELC311202': 'Prepare and Interpret Technical Drawing'}, {'ELC315202': 'Apply Quality Standards'}]","[{'500311109': 'Lead Workplace Communication'}, {'500311110': 'Lead Small Teams'}, {'500311111': 'Develop and Practice Negotiation skills'}, {'500311112': 'Solve Problems Related to Work Activities'}, {'500311113': 'Use Mathematical Concepts and Techniques'}, {'500311114': 'Use Relevant Technologies'}]",[],"['MDA311301', 'MDA311302', 'MDA311303', 'MDA311304', 'MDA311305', 'ELC724201', 'ELC311201', 'ELC311202', 'ELC315202', '500311109', '500311110', '500311111', '500311112', '500311113', '500311114']"
Information and Communication Technology,Contact Center Services NC II,https://tesdatrainingcourses.com/contact-center-services-nc-ii.html,144,"[{'ICT313365': 'Communicate effectively in English for customer service'}, {'ICT313366': 'Perform customer service delivery processes'}, {'ICT313367': 'Demonstrate ability to effectively engage customers'}]","[{'ICT315202': 'Apply quality standards'}, {'ICT311203': 'Perform computer operations'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['ICT313365', 'ICT313366', 'ICT313367', 'ICT315202', 'ICT311203', '500311105', '500311106', '500311107', '500311108']"
